trade_date,ts_code,open,high,low,close,vol,trend_regime,vol_regime,state,hmm_state,hmm_state_label,hmm_p0,hmm_p1,hmm_p2,hmm_p3,hmm_p4
2021-10-19,000001.SZ,19.63284858211184,20.176212015454883,19.63284858211184,20.06343847268557,682415.15,UNK,V4,S5,1.0,S2,1.1158316131142904e-23,0.9999996867218706,4.842709154767721e-35,8.72387604227103e-224,3.132781280235384e-07
2021-10-20,000001.SZ,20.24797699721717,20.27873341797244,19.67385714311886,19.725117844377635,662955.55,T2,V4,S4,1.0,S2,3.1327812802346715e-07,0.9999996867218706,1.3164981221348932e-31,1.0737522135904e-311,5.623531333823336e-24
2021-10-21,000001.SZ,20.012177771426792,20.56579334502159,19.735369984629397,20.50428050351106,1621661.01,UNK,V3,S5,1.0,S2,2.5559091374873155e-50,1.0,1.4254556341496266e-30,2.9906306057983074e-180,4.167744247637935e-22
2021-10-22,000001.SZ,20.668314747539146,21.109156778364632,20.29923769847595,20.54528906451808,1134963.63,UNK,V3,S5,1.0,S2,7.022454789948938e-24,1.0,2.835728871213647e-28,1.1514807296915595e-136,7.285683324306567e-20
2021-10-25,000001.SZ,20.20696843621015,20.709323308546168,19.99167349092328,20.627306186532124,730828.23,UNK,V1,S5,1.0,S2,3.3128605041969375e-32,1.0,5.118638376811121e-26,2.9310858838142154e-117,4.2536020177201104e-16
2021-10-26,000001.SZ,20.56579334502159,20.965626814840054,20.36075053998648,20.555541204769835,652806.84,T1,V3,S1,1.0,S2,9.621015603060033e-26,0.9999999999924967,3.859977657490842e-22,1.3663124393466013e-124,7.396452225395922e-12
2021-10-27,000001.SZ,20.50428050351106,20.678566887790904,20.08394275318908,20.42226338149701,687600.19,T1,V1,S2,1.0,S2,1.0294664976898593e-16,0.9999998473117674,4.6227803308943145e-18,1.3643969953762588e-187,1.5268823348944036e-07
2021-10-28,000001.SZ,20.29923769847595,20.442767662000527,19.858395667650463,20.2172205764619,619010.89,T1,V2,S2,1.0,S2,8.703905296393168e-09,0.9994369704209504,4.2968983313933394e-14,0.0,0.000563020875133036
2021-10-29,000001.SZ,20.124951314196103,20.23772485696541,19.807134966391683,19.99167349092328,539929.76,T1,V2,S2,1.0,S2,1.260493673774202e-12,0.8950516165843697,6.154368572196385e-11,0.0,0.10494838335293823
2021-11-01,000001.SZ,19.817387106643437,20.227472716713656,19.489318618587266,19.87889994815397,841490.2,T2,V2,S5,4.0,S5,4.750876482557514e-22,0.32548446435425304,9.661518560799444e-10,0.0,0.6745155346795337
2021-11-02,000001.SZ,19.858395667650463,19.981421350671525,18.443600312908195,18.63839097769155,1997690.5,UNK,V4,S5,4.0,S5,1.6937086881529587e-271,0.002975723723117513,2.0122150295574584e-06,0.0,0.997022264061916
2021-11-03,000001.SZ,18.55637385567751,18.699903819202085,18.30007034938362,18.48460887391522,1114972.04,UNK,V3,S5,4.0,S5,1.5777575003990015e-182,6.179484443389606e-07,6.195369232425176e-08,0.0,0.9999993200979171
2021-11-04,000001.SZ,18.535869575173997,18.55637385567751,18.248809648124844,18.320574629887133,983410.98,UNK,V4,S5,4.0,S5,4.420927929368116e-223,2.437536118633716e-11,4.110278130122375e-08,0.0,0.9999999588728778
2021-11-05,000001.SZ,18.30007034938362,18.453852453159957,18.013010422334464,18.084775404096757,1096039.88,UNK,V3,S5,4.0,S5,3.003470600539204e-249,6.1726790626455e-17,1.1322731855848579e-07,0.0,0.9999998867726909
2021-11-08,000001.SZ,18.064271123593244,18.259061788376595,17.797715477047596,17.85922831855813,1376814.82,UNK,V3,S5,4.0,S5,5.7576571297607816e-251,1.0087186206443797e-23,5.854673025645432e-07,0.0,0.9999994145327387
2021-11-09,000001.SZ,17.920741160068665,18.095027544348508,17.695194074530043,17.972001861327442,1240572.75,UNK,V4,S5,4.0,S5,2.4120450119107354e-175,6.409038939607887e-31,3.1706594309903776e-07,0.0,0.9999996829340537
2021-11-10,000001.SZ,17.900236879565153,17.910489019816907,17.592672672012487,17.838724038054618,1220850.88,UNK,V4,S5,4.0,S5,1.639662122130607e-192,9.951358995709209e-36,3.4618623051671325e-06,0.0,0.9999965381376464
2021-11-11,000001.SZ,17.78746333679584,18.89469448398544,17.756706916040574,18.8126773619714,2084729.0,T3,V3,S3,4.0,S5,2.6638163661791e-18,5.622036476032613e-34,9.276374186504396e-12,0.0,0.9999999999906777
2021-11-12,000001.SZ,18.77166880096437,19.09973728902055,18.56662599592926,18.730660239957352,957546.46,T2,V3,S4,4.0,S5,1.7488664752678595e-39,2.663816366178494e-18,2.395086296023964e-11,0.0,0.9999999999761258
2021-11-15,000001.SZ,18.8126773619714,19.09973728902055,18.658895258195063,18.89469448398544,655089.99,T2,V4,S4,4.0,S5,1.5947289745151388e-10,2.2467097218538707e-20,1.7418070805712433e-10,0.0,0.9999999996664428
2021-11-16,000001.SZ,18.822929502223147,19.00746802675475,18.6281388374398,18.67939953869857,601110.48,T2,V3,S4,4.0,S5,7.374858555932493e-23,1.5947289745209404e-10,9.844339533022153e-09,0.0,0.9999999899962404
2021-11-17,000001.SZ,18.607634556936283,18.761416660712616,18.43334817265644,18.56662599592926,664640.38,UNK,V3,S5,4.0,S5,5.815092632904464e-18,3.5138288169041385e-12,1.6019872594009757e-07,0.0,0.9999998397977508
2021-11-18,000001.SZ,18.546121715425752,18.57687813618102,18.17704466636255,18.248809648124844,799843.77,UNK,V4,S5,4.0,S5,8.953076112496383e-39,2.4464671209658175e-14,3.8069246033095235e-06,0.0,0.9999961930754738
2021-11-19,000001.SZ,18.248809648124844,18.699903819202085,18.146288245607284,18.607634556936283,786371.56,T2,V3,S4,4.0,S5,6.466261376917338e-07,2.4300043246188113e-16,5.5254824534468126e-08,0.0,0.9999992981190834
2021-11-22,000001.SZ,18.48460887391522,18.71015595945384,18.351331050642397,18.57687813618102,738617.8,T2,V2,S5,4.0,S5,2.7556386870971826e-13,6.466261377017316e-07,7.791899758858996e-08,0.0,0.9999992754544915
2021-11-23,000001.SZ,18.56662599592926,18.8126773619714,18.12578396510377,18.330826770138884,1235977.96,UNK,V1,S5,4.0,S5,1.1794670552169253e-38,1.1563747517884984e-08,5.646548872034493e-07,0.0,0.9999994237813848
2021-11-24,000001.SZ,18.218053227369573,18.402591751901173,18.105279684600266,18.320574629887133,741310.84,UNK,V3,S5,4.0,S5,1.1393570480829195e-38,7.507599470083813e-11,1.0933419145387851e-07,0.0,0.9999998905907492
2021-11-25,000001.SZ,18.187296806614302,18.23855750787309,18.074523263844995,18.12578396510377,603532.7,UNK,V1,S5,4.0,S5,2.7625329846527677e-76,3.3153895442103684e-13,1.007718922324611e-07,0.0,0.9999998992277648
2021-11-26,000001.SZ,18.064271123593244,18.11553182485202,17.961749721075684,18.02326256258622,694499.88,UNK,V3,S5,4.0,S5,2.580138184983087e-98,7.452316953026252e-16,8.454280217648837e-09,0.0,0.999999991545792
2021-11-29,000001.SZ,17.848976178306376,18.013010422334464,17.797715477047596,17.951497580823933,512594.71,UNK,V4,S5,4.0,S5,5.953832100793392e-132,2.061334252807597e-18,2.825029893349101e-10,0.0,0.9999999997176019
2021-11-30,000001.SZ,17.982254001579197,18.12578396510377,17.78746333679584,17.879732599061644,733616.06,UNK,V1,S5,4.0,S5,2.736957484114604e-127,8.771775465210033e-22,9.136782444278112e-11,0.0,0.9999999999085958
2021-12-01,000001.SZ,17.869480458809885,18.218053227369573,17.807967617299354,18.084775404096757,706925.19,UNK,V3,S5,4.0,S5,2.1435990085766408e-72,1.4275641091334345e-24,2.986180163735722e-11,0.0,0.999999999970214
2021-12-02,000001.SZ,18.064271123593244,18.259061788376595,17.807967617299354,18.033514702837973,994798.35,UNK,V3,S5,4.0,S5,9.338932437225602e-85,4.090002241588386e-27,3.264690484038107e-10,0.0,0.9999999996734914
2021-12-03,000001.SZ,18.084775404096757,18.146288245607284,17.848976178306376,18.095027544348508,707599.74,UNK,V1,S5,4.0,S5,5.751601930341279e-63,4.570521083745987e-29,1.5478657563095035e-10,0.0,0.9999999998451585
2021-12-06,000001.SZ,18.30007034938362,19.027972307258256,18.248809648124844,18.55637385567751,2145625.28,T2,V3,S4,4.0,S5,4.2756222238856165e-08,2.8090063473540175e-28,6.067410730882758e-13,0.0,0.9999999572430633
2021-12-07,000001.SZ,18.761416660712616,19.14074585002757,18.607634556936283,18.925450904740707,1616443.87,UNK,V3,S5,0.0,S5,0.9680974045474118,4.2756222238535344e-08,1.7132368322975936e-13,0.0,0.0319025526962892
2021-12-08,000001.SZ,18.915198764488952,19.017720167006505,18.61788669718804,18.935703044992454,980281.18,UNK,V4,S5,1.0,S2,0.030231290940956078,0.9680974472731187,9.031526983858552e-12,0.0,0.0016712617768281429
2021-12-09,000001.SZ,18.95620732549597,19.540579319846035,18.83318164247491,19.171502270782835,1455886.68,UNK,V1,S5,1.0,S2,1.3885140285845378e-11,0.9892286226531916,8.546923091499278e-12,2.3029137822156196e-179,0.010771377324423171
2021-12-10,000001.SZ,18.976711605999487,19.171502270782835,18.730660239957352,18.84343378272666,989255.13,T2,V3,S4,1.0,S2,1.0582310419250006e-07,0.6817694922621668,1.1002897981973294e-08,1.632435389791298e-155,0.31823039091184313
2021-12-13,000001.SZ,18.935703044992454,19.35604079531444,18.63839097769155,18.730660239957352,1314490.27,T2,V3,S4,4.0,S5,3.74698169396118e-12,0.07231422651365954,5.138542166546163e-08,6.952337936510824e-150,0.927685722097279
2021-12-14,000001.SZ,18.61788669718804,18.6281388374398,17.961749721075684,18.02326256258622,1937208.9,UNK,V4,S5,4.0,S5,3.2769235150724707e-110,0.0003695095381422224,3.6278049667112805e-07,0.0,0.9996301276814274
2021-12-15,000001.SZ,17.951497580823933,18.105279684600266,17.838724038054618,17.992506141830955,1294627.41,UNK,V3,S5,4.0,S5,5.829306261690663e-82,1.228820934644869e-07,8.595077677552413e-10,0.0,0.9999998762584786
2021-12-16,000001.SZ,17.992506141830955,18.17704466636255,17.900236879565153,18.1667925261108,819479.51,UNK,V1,S5,4.0,S5,3.9011613885334264e-51,3.5300810404848e-10,3.7950989988831644e-10,0.0,0.999999999267402
2021-12-17,000001.SZ,18.146288245607284,18.197548946866064,18.013010422334464,18.013010422334464,602369.67,UNK,V3,S5,4.0,S5,1.6685999607808503e-80,1.725885745554248e-12,3.4239929539365968e-09,0.0,0.9999999965743882
2021-12-20,000001.SZ,18.002758282082706,18.095027544348508,17.889984739313395,17.961749721075684,746435.2,UNK,V4,S5,4.0,S5,5.012373371959147e-80,4.494194668076773e-15,1.1599234930079202e-09,0.0,0.9999999988401669
2021-12-21,000001.SZ,17.930993300320416,18.15654038585904,17.920741160068665,18.033514702837973,893734.04,UNK,V1,S5,4.0,S5,1.871022424284223e-60,1.884606562309264e-17,4.3082416739433675e-10,0.0,0.9999999995691269
2021-12-22,000001.SZ,18.064271123593244,18.084775404096757,17.736202635537065,17.828471897802864,976927.75,UNK,V3,S5,4.0,S5,2.5582314450886483e-97,4.910205578362857e-20,3.909978585126441e-09,0.0,0.9999999960900823
2021-12-23,000001.SZ,17.838724038054618,17.869480458809885,17.643933373271263,17.756706916040574,1059575.94,UNK,V3,S5,4.0,S5,2.4817690972715422e-95,3.549607824122874e-23,1.4535045074091955e-09,0.0,0.9999999985464001
2021-12-24,000001.SZ,17.76695905629233,17.78746333679584,17.643933373271263,17.74645477578882,488251.49,UNK,V4,S5,4.0,S5,7.144309464472159e-90,1.6897494514795836e-26,1.0466836780698084e-09,0.0,0.999999998953399
2021-12-27,000001.SZ,17.76695905629233,17.78746333679584,17.592672672012487,17.654185513523018,731118.99,UNK,V1,S5,4.0,S5,3.2929232933220784e-104,4.5882594089279094e-30,2.5094815365803002e-09,0.0,0.9999999974904767
2021-12-28,000001.SZ,17.654185513523018,17.76695905629233,17.520907690250198,17.602924812264245,1126638.91,UNK,V3,S5,4.0,S5,4.0278412475396197e-107,1.1000238267764809e-32,2.2560168421422243e-09,0.0,0.9999999977439984
2021-12-29,000001.SZ,17.592672672012487,17.592672672012487,17.121074220431733,17.17233492169051,1469373.98,UNK,V1,S5,4.0,S5,6.403516348125575e-204,1.5553769994959894e-33,7.244055097291198e-08,0.0,0.9999999275594318
2021-12-30,000001.SZ,17.182587061942268,17.37737772672562,17.141578500935243,17.2440999034528,796663.6,UNK,V3,S5,4.0,S5,1.6078790290031035e-141,1.6544163936468721e-34,5.976936122866852e-09,0.0,0.9999999940230282
2021-12-31,000001.SZ,17.28510846445982,17.326117025466843,16.813510012879064,16.89552713489311,1750760.89,UNK,V1,S5,4.0,S5,6.179734378629702e-218,2.0876521339129785e-33,1.2616232549279029e-05,0.0,0.9999873837673522
